,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Vehicle_Speed,Hour,Month,is_Bus,is_Car,is_Motorcycle,is_Truck,is_Van,is_Sedan,is_SUV,is_A-101,is_B-102,is_D-104,is_C-103,is_D-105,is_D-106,Latitude,Longitude,Fraud,Express_Lane,Regular_Lane
220,3,350,350,44,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
221,2,140,100,78,13,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
222,2,160,60,61,16,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
223,3,180,180,85,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
224,3,350,100,49,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
225,1,120,120,74,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
226,1,0,0,69,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
227,3,350,350,92,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
228,2,140,90,57,21,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
229,2,160,60,83,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
230,3,180,180,68,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
231,3,350,350,96,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
232,1,120,120,46,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
233,1,0,0,81,21,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
234,3,350,350,60,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
235,2,140,140,88,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
236,2,160,160,53,13,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
237,3,180,180,77,18,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
238,3,350,350,64,23,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
239,1,120,120,91,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
240,1,0,0,50,9,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
241,3,350,350,75,14,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
242,2,140,140,59,17,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
243,2,160,140,84,23,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
244,3,180,100,66,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
245,3,350,350,93,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
246,1,120,120,45,13,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
247,1,0,0,80,16,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
248,3,350,160,62,22,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
249,2,140,120,86,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
250,2,160,160,51,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
251,3,180,160,73,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
252,3,350,350,56,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
253,1,120,120,82,22,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
254,1,0,0,70,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
255,3,350,350,97,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
256,2,140,140,47,13,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
257,2,160,160,84,18,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
258,3,180,100,65,23,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
259,3,350,350,92,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
260,1,120,120,53,9,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
261,1,0,0,79,14,3,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
262,3,350,100,61,18,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
263,2,140,140,89,23,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
264,2,160,160,44,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
265,3,180,140,78,7,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
266,3,350,350,67,12,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
267,1,120,120,95,16,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
268,1,0,0,55,21,3,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
269,3,350,350,80,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
270,2,140,140,62,8,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
271,2,160,160,87,13,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
272,3,180,180,47,18,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
273,3,350,350,73,23,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
274,1,120,120,68,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
275,1,0,0,91,10,3,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
276,3,350,350,52,14,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
277,2,140,140,82,19,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
278,2,160,160,56,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
279,3,180,180,84,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
280,3,350,120,69,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
281,1,120,120,94,15,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
282,1,0,0,49,21,3,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
283,3,350,100,76,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
284,2,140,120,63,6,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
285,2,160,90,88,11,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
286,3,180,120,74,16,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
287,3,350,350,96,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
288,1,120,120,61,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
289,1,0,0,85,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
290,3,350,350,52,12,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
291,2,140,140,79,16,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
292,2,160,120,66,22,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
293,3,180,90,90,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
294,3,350,350,48,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
295,1,120,120,77,12,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
296,1,0,0,60,15,4,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
297,3,350,350,83,21,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
298,2,140,140,71,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
299,2,160,160,97,6,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
300,3,180,180,46,11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
301,3,350,350,81,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
302,1,120,0,64,20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
303,1,0,0,93,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
304,3,350,350,57,6,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
305,2,140,140,86,11,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
306,2,160,160,55,15,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
307,3,180,180,82,21,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
308,3,350,350,63,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
309,1,120,90,90,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
310,1,0,0,48,12,4,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
311,3,350,350,76,16,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
312,2,140,140,58,22,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
313,2,160,90,87,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
314,3,180,180,67,8,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
315,3,350,350,94,13,4,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
316,1,120,120,71,18,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
317,1,0,0,89,23,4,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
318,3,350,350,52,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
319,2,140,140,79,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
320,2,160,100,66,14,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
321,3,180,180,95,18,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
322,3,350,100,44,23,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
323,1,120,180,78,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
324,1,0,0,61,7,5,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
325,3,350,160,85,12,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
326,2,140,120,49,16,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
327,2,160,120,74,21,5,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
328,3,180,120,69,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
329,3,350,350,92,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
330,1,120,120,57,13,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
331,1,0,0,83,18,5,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
332,3,350,350,68,23,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
333,2,140,140,96,5,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
334,2,160,160,46,10,5,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
335,3,180,180,81,14,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
336,3,350,90,60,19,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
337,1,120,120,88,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
338,1,0,0,53,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
339,3,350,120,77,11,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
340,2,140,140,64,15,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
341,2,160,100,91,21,5,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
342,3,180,90,50,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
343,3,350,120,75,6,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
344,1,120,90,59,11,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
345,1,0,0,84,16,5,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
346,3,350,60,66,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
347,2,140,140,93,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
348,2,160,160,45,7,5,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
349,3,180,120,80,12,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
350,3,350,350,62,16,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
351,1,120,120,86,22,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
352,1,0,0,51,3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
353,3,350,100,73,7,6,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
354,2,140,140,56,12,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
355,2,160,160,82,15,6,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
356,3,180,180,70,21,6,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
357,3,350,120,97,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
358,1,120,120,47,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
359,1,0,0,84,11,6,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
360,3,350,350,65,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
361,2,140,140,92,20,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
362,2,160,160,53,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
363,3,180,140,79,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
364,3,350,350,61,11,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
365,1,120,0,89,15,6,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
366,1,0,0,44,21,6,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
367,3,350,350,78,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
368,2,140,140,67,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
369,2,160,140,95,12,6,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
370,3,180,180,55,16,6,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
371,3,350,350,80,22,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
372,1,120,90,62,4,6,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
373,1,0,0,87,8,6,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
374,3,350,350,47,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
375,2,140,100,73,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
376,2,160,160,68,16,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
377,3,180,100,91,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
378,3,350,120,52,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,1,0
379,1,120,120,82,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
380,1,0,0,56,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
381,3,350,350,84,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
382,2,140,140,69,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
383,2,160,160,94,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
384,3,180,180,49,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
385,3,350,350,76,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
386,1,120,120,63,20,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
387,1,0,0,88,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
388,3,350,350,74,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
389,2,140,140,96,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
390,2,160,100,61,17,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
391,3,180,180,85,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
392,3,350,350,52,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
393,1,120,120,79,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
394,1,0,0,66,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
395,3,350,90,90,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
396,2,140,120,48,22,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
397,2,160,160,77,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
398,3,180,180,60,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
399,3,350,350,83,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
400,1,120,120,71,15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
401,1,0,0,97,21,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
402,3,350,350,46,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
403,2,140,140,81,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
404,2,160,160,64,11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
405,3,180,90,93,16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
406,3,350,350,57,21,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
407,1,120,120,86,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
408,1,0,0,55,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
409,3,350,350,82,13,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
410,2,140,140,63,18,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
411,2,160,160,90,23,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
412,3,180,160,48,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
413,3,350,100,76,9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
414,1,120,120,58,14,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
415,1,0,0,87,17,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
416,3,350,350,67,23,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
417,2,140,90,94,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
418,2,160,160,71,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
419,3,180,180,89,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
420,3,350,350,52,16,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
421,1,120,0,79,22,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
422,1,0,0,66,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
423,3,350,350,95,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
424,2,140,140,44,13,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
425,2,160,120,78,18,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
426,3,180,180,61,22,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
427,3,350,350,85,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
428,1,120,120,49,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
429,1,0,0,74,13,2,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
430,3,350,350,69,18,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
431,2,140,140,92,23,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
432,2,160,100,57,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
433,3,180,90,83,9,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
434,3,350,350,68,14,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,1,0
435,1,120,100,96,18,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,1,0,1
436,1,0,0,46,23,3,0,0,1,0,0,0,0,0,0,0,0,1,0,13.059816123454882,77.77068662374292,0,0,1
437,3,350,120,81,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,1,0,1
438,2,140,140,60,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
439,2,160,160,88,12,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,0,1
440,3,180,100,53,16,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.059816123454882,77.77068662374292,1,1,0
441,3,350,350,77,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.059816123454882,77.77068662374292,0,0,1
442,1,120,120,64,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.059816123454882,77.77068662374292,0,1,0
